id,area,aspects,solidities,extents,perimeters,eccentricities,labels
320,7908.0,1.35365853659,0.916763263195,0.217205009888,606.32293427,0.99,2
321,9900.5,1.68926553672,0.944568993516,0.187073673072,759.96254456,1.0,2
322,9317.5,1.60655737705,0.921885812586,0.173181294376,759.619398236,1.0,2
323,7908.0,1.35365853659,0.916763263195,0.217205009888,606.32293427,0.99,2
324,11287.0,1.60591133005,0.930464523882,0.170555169392,843.116871834,1.0,2
325,8947.5,1.43181818182,0.927875132968,0.201738365801,674.506699324,1.0,2
326,9071.0,1.54545454545,0.945831802869,0.189484458556,706.89147532,1.0,2
327,9568.5,1.64804469274,0.93914706837,0.181204431399,754.790970802,1.0,2
328,7609.5,1.32911392405,0.92527965801,0.229339963834,574.423439622,0.99,2
329,9944.5,1.65730337079,0.941357431453,0.189382974671,757.477262974,1.0,2
330,8893.5,1.47674418605,0.944659823202,0.203568485625,668.163553596,1.0,2
331,10279.0,1.6847826087,0.941084907841,0.18020687237,789.518893242,1.0,2
332,10010.5,1.59893048128,0.92462937307,0.179037075457,775.276252151,1.0,2
333,8926.0,1.48255813953,0.949120091987,0.203511171911,670.749340057,1.0,2
334,9878.0,1.62841530055,0.928688939701,0.181134704955,764.690465927,1.0,2
335,8174.0,1.375,0.916162285181,0.210626674912,621.778778434,1.0,2
336,8858.5,1.55113636364,0.927009199173,0.184367715618,709.477261543,1.0,2
337,11369.0,1.61764705882,0.932267315029,0.168879976233,850.77372539,1.0,2
338,10642.5,1.61025641026,0.929841414269,0.173811856933,809.560522437,1.0,2
339,9685.5,1.64285714286,0.9190150781,0.17798338785,766.447824955,1.0,2
340,9275.0,1.44324324324,0.917817021248,0.187772041705,710.205183506,1.0,2
341,10459.0,1.58549222798,0.932590272558,0.177097090995,794.832600713,1.0,2
342,10855.0,1.68,0.897255737335,0.161532738095,857.116872072,1.0,2
343,11287.0,1.61083743842,0.929468432252,0.17003359395,843.94529891,1.0,2
344,9418.0,1.49468085106,0.916727493875,0.178276671462,739.518891573,1.0,2
345,9402.5,1.63243243243,0.921542674492,0.16829246465,779.619397759,1.0,2
346,8193.0,1.35294117647,0.91276736951,0.209539641944,635.979787707,0.99,2
347,8883.5,1.53631284916,0.920522243194,0.180467242255,720.64883399,1.0,2
348,10441.5,1.66326530612,0.896612417701,0.163413985226,835.217377067,1.0,2
349,10361.0,1.67010309278,0.884610451359,0.164837087947,829.317882538,1.0,2
350,11409.0,1.61764705882,0.932069760777,0.169474153298,850.773725629,1.0,2
351,10530.5,1.625,0.923282618708,0.175789596688,801.903668404,1.0,2
352,8597.0,1.40828402367,0.945608525044,0.213738749938,635.435631156,1.0,2
353,8561.5,1.30681818182,0.918615869972,0.211499505929,639.879282594,0.99,2
354,11115.0,1.63316582915,0.931294504137,0.171859296482,833.116871238,1.0,2
355,9406.0,1.53260869565,0.920983051787,0.181275053962,735.862036824,1.0,2
356,9436.5,1.54891304348,0.928286843458,0.179948512586,743.619396329,1.0,2
357,10954.5,1.64356435644,0.894463943052,0.163343969939,852.531084895,1.0,2
358,10078.5,1.61827956989,0.93095325207,0.18001821884,776.104679823,1.0,2
359,7283.0,1.29936305732,0.916561780562,0.227394779568,564.523945332,0.99,2
360,9944.5,1.65730337079,0.941357431453,0.189382974671,757.477262974,1.0,2
361,8932.0,1.43181818182,0.929400125598,0.201388888889,670.406194091,1.0,2
362,10871.5,1.67368421053,0.93614913514,0.179932141675,809.903669238,1.0,2
363,8440.5,1.39411764706,0.92009591846,0.209493670886,638.364563823,0.99,2
364,7172.0,1.3137254902,0.9203721409,0.233213019868,554.038663268,0.99,2
365,10398.0,1.62303664921,0.934819734471,0.175612227664,795.317881703,1.0,2
366,10227.5,1.62234042553,0.931805749528,0.178365887687,784.589960575,1.0,2
367,9975.0,1.67724867725,0.900636531979,0.166491412548,809.661028385,1.0,2
368,10596.0,1.62176165803,0.926304738821,0.17540432717,807.661027908,1.0,2
369,10599.5,1.67005076142,0.898529217153,0.163539721969,843.217377186,1.0,2
370,9043.0,1.46448087432,0.918350757405,0.1843854498,711.719900846,1.0,2
